"id","attempts","BestRating","PoorestRating"
12173,"2","A","A"
12174,"2","B","B"
12175,"2","F","F"
12176,"2","C","C"
12177,"2","A+","A+"
12179,"2","T","T"
12182,"2","C","C"
12183,"2","A-","A-"
12184,"2","A","A"
12185,"2","B","B"
12186,"2","A","A"
12187,"2","A","A"
12190,"2","B","B"
12191,"2","A","A"
12192,"2","C","C"
12196,"2","A","A"
12197,"2","A","A"
12198,"2","F","F"
12199,"2","A+","A+"
12200,"2","A","A"
12203,"2","A","A"
12204,"2","B","B"
12205,"2","B","B"
12206,"2","B","B"
12208,"2","F","F"
12211,"2","A","A"
12213,"2","B","B"
12214,"2","A+","A+"
12216,"2","A","A"
12221,"2","T","T"
12223,"2","A","A"
12224,"2","A+","A+"
12226,"2","C","C"
12227,"2","B","B"
12229,"2","A+","A+"
12230,"2","F","F"
12231,"2","F","F"
12233,"2","C","C"
12234,"2","A-","A-"
12236,"2","A","A"
12237,"2","A","A"
12239,"2","A","A"
12241,"2","A","A"
12242,"2","A","A"
12243,"2","A","A"
12244,"2","A","A"
12247,"2","A","A"
12249,"2","F","F"
12251,"2","A-","A-"
12252,"2","C","C"
12253,"2","A","A"
12256,"2","A+","A+"
12259,"2","A","A"
12260,"2","A","A"
12263,"2","C","C"
12264,"2","F","F"
12265,"2","A","A"
12267,"2","A","A"
12268,"2","A-","A-"
12269,"2","A","A"
12270,"2","F","F"
12271,"2","A+","A+"
12274,"2","B","B"
12275,"2","C","C"
12276,"2","A","A"
12278,"2","A","A"
12280,"2","A+","A+"
12281,"2","A","A"
12282,"2","A-","A-"
12283,"2","A-","A-"
12284,"2","A","A"
12285,"2","B","B"
12286,"2","B","B"
12287,"2","A","A"
12288,"2","Err","Err"
12289,"2","C","C"
12290,"2","A","A"
12291,"2","A","A"
12293,"2","B","B"
12296,"2","A","A"
12297,"2","F","F"
12298,"2","A","A"
12299,"2","A","A"
12302,"2","A","A"
12304,"2","A","A"
12305,"2","A+","A+"
12306,"2","A+","A+"
12307,"2","A-","A-"
12309,"2","A","A"
12310,"2","A","A"
12311,"2","T","T"
12312,"2","A-","A-"
12314,"2","A","A"
12317,"2","A","A"
12318,"2","B","B"
12320,"2","B","B"
12321,"2","A","A"
12322,"2","B","B"
12324,"2","A","A"
12326,"2","A+","A+"
12331,"2","A","A"
12332,"2","A","A"
12333,"2","A","A"
12335,"2","A-","A-"
12336,"2","A-","A-"
12337,"2","A","A"
12338,"2","A","A"
12340,"2","A-","A-"
12344,"2","A-","A-"
12346,"2","A-","A-"
12350,"2","A","A"
12351,"2","A","A"
12352,"2","B","B"
12354,"2","F","F"
12355,"2","C","C"
12357,"2","A-","A-"
12358,"2","A-","A-"
12361,"2","T","T"
12362,"2","A","A"
12363,"2","A+","A+"
12364,"2","A","A"
12365,"2","A","A"
12366,"2","C","C"
12371,"2","A+","A+"
12375,"2","C","C"
12378,"2","A","A"
12379,"2","C","C"
12380,"2","A","A"
12381,"2","A+","A+"
12384,"2","A","A"
12385,"2","C","C"
12386,"2","A","A"
12387,"2","A","A"
12388,"2","A","A"
12389,"2","A","A"
12391,"2","T","T"
12393,"2","A","A"
12394,"2","F","F"
12395,"2","A","A"
12396,"2","A+","A+"
12397,"2","A","A"
12398,"2","A","A"
12400,"2","A","A"
12401,"2","B","B"
12404,"2","A","A"
12406,"2","A","A"
12410,"2","A","A"
12412,"2","C","C"
12414,"2","A","A"
12417,"2","A","A"
12419,"2","A","A"
12420,"2","A","A"
12421,"2","A","A"
12422,"2","A","A"
12427,"2","A-","A-"
12432,"2","A+","A+"
12433,"2","A","A"
12434,"2","A-","A-"
12438,"2","A","A"
12439,"2","A-","A-"
12441,"2","A-","A-"
12442,"2","B","B"
12443,"2","A","A"
12444,"2","A-","A-"
12445,"2","C","C"
12446,"2","B","B"
12447,"2","A","A"
12448,"2","A","A"
12451,"2","A-","A-"
12454,"2","C","C"
12455,"2","F","F"
12457,"2","F","F"
12458,"2","B","B"
12459,"2","",""
12461,"2","B","B"
12462,"2","B","B"
12463,"2","B","B"
12466,"2","A","A"
12467,"2","A","A"
12470,"2","A","A"
12471,"2","A","A"
12473,"2","B","B"
12476,"2","A-","A-"
12477,"2","A+","A+"
12478,"2","F","F"
12479,"2","A+","A+"
12480,"2","Err","Err"
12482,"2","A","A"
12483,"2","B","B"
12484,"2","A","A"
12486,"2","A","A"
12487,"2","T","T"
12489,"2","B","B"
12493,"2","F","F"
12494,"2","B","B"
12495,"2","A+","A+"
12496,"2","A","A"
12497,"2","C","C"
12499,"2","T","T"
12500,"2","A","A"
12501,"2","A","A"
12502,"2","A","A"
12504,"2","B","B"
12505,"2","F","F"
12506,"2","F","F"
12508,"2","A","A"
12509,"2","C","C"
12510,"2","B","B"
12511,"2","B","B"
12513,"2","A","A"
12514,"2","A","A"
12515,"2","A+","A+"
12516,"2","A","A"
12519,"2","A","A"
12520,"2","A","A"
12521,"2","A","A"
12522,"2","A","A"
12524,"2","A+","A+"
12525,"2","A","A"
12526,"2","Err","Err"
12528,"2","A","A"
12529,"2","A","A"
12530,"2","A","A"
12531,"2","A+","A+"
12533,"2","A","A"
12534,"2","C","C"
12535,"2","T","T"
12538,"2","B","B"
12539,"2","C","C"
12540,"2","A","A"
12541,"2","C","C"
12542,"2","A","A"
12543,"2","A+","A+"
12544,"2","A+","A+"
12545,"2","B","B"
12547,"2","A+","A+"
12549,"2","A","A"
12550,"2","A","A"
12551,"2","A","A"
12552,"2","A+","A+"
12553,"2","F","F"
12554,"2","T","T"
12555,"2","B","B"
12559,"2","A","A"
12560,"2","F","F"
12563,"2","C","C"
12566,"2","C","C"
12568,"2","A","A"
12570,"2","A","A"
12571,"2","A+","A+"
12573,"2","A","A"
12574,"2","F","F"
12575,"2","A","A"
12576,"2","B","B"
12577,"2","B","B"
12578,"2","F","F"
12580,"2","A","A"
12581,"2","C","C"
12582,"2","F","F"
12585,"2","B","B"
12586,"2","F","F"
12587,"2","C","C"
12588,"2","A","A"
12589,"2","C","C"
12591,"2","A+","A+"
12592,"2","Err","Err"
12594,"2","A+","A+"
12600,"2","T","T"
12601,"2","B","B"
12602,"2","Err","Err"
12603,"2","C","C"
12606,"2","A+","A+"
12607,"2","F","F"
12608,"2","A-","A-"
12609,"2","A-","A-"
12610,"2","C","C"
12611,"2","F","F"
12612,"2","F","F"
12613,"2","A+","A+"
12614,"2","A","A"
12616,"2","A","A"
12617,"2","B","B"
12618,"2","A","A"
12619,"2","A+","A+"
12620,"2","A","A"
12621,"2","B","B"
12622,"2","A-","A-"
12623,"2","A","A"
12625,"2","F","F"
12626,"2","C","C"
12627,"2","B","B"
12629,"2","B","B"
12631,"2","A","A"
12632,"2","C","C"
12633,"2","C","C"
12635,"2","A+","A+"
12638,"2","A+","A+"
12640,"2","C","C"
12643,"2","A+","A+"
12645,"2","A","A"
12646,"2","A","A"
12647,"2","T","T"
12648,"2","B","B"
12649,"2","A","A"
12650,"2","A","A"
12651,"2","A","A"
12652,"2","A","A"
12653,"2","A","A"
12655,"2","A","A"
12658,"2","A","A"
12662,"2","A+","A+"
12663,"2","F","F"
12664,"2","A+","A+"
12665,"2","A","A"
12669,"2","B","B"
12670,"2","F","F"
12672,"2","A","A"
12673,"2","B","B"
12675,"2","C","C"
12677,"2","A+","A+"
12678,"2","T","T"
12680,"2","A","A"
12681,"2","B","B"
12682,"2","A","A"
12686,"2","A","A"
12687,"2","A+","A+"
12688,"2","T","T"
12689,"2","A","A"
12690,"2","B","B"
12692,"2","B","B"
12693,"2","A-","A-"
12694,"2","A","A"
12695,"2","A","A"
12697,"2","A+","A+"
12698,"2","A","A"
12699,"2","F","F"
12701,"2","B","B"
12703,"2","A-","A-"
12706,"2","A","A"
12707,"2","A","A"
12708,"2","A","A"
12709,"2","A","A"
12710,"2","B","B"
12711,"2","F","F"
12712,"2","B","B"
12713,"2","F","F"
12715,"2","A+","A+"
12716,"2","A","A"
12717,"2","F","F"
12718,"2","A","A"
12719,"2","B","B"
12720,"2","T","T"
12723,"2","A","A"
12724,"2","A","A"
12725,"2","B","B"
12726,"2","A","A"
12728,"2","A","A"
12731,"2","Err","Err"
12732,"2","F","F"
12736,"2","B","B"
12737,"2","A","A"
12739,"2","T","T"
12740,"2","B","B"
12742,"2","B","B"
12744,"2","A","A"
12745,"2","A","A"
12746,"2","F","F"
12747,"2","B","B"
12748,"2","C","C"
12750,"2","A","A"
12751,"2","A-","A-"
12752,"2","A","A"
12753,"2","B","B"
12758,"2","A","A"
12759,"2","A+","A+"
12760,"2","B","B"
12761,"2","A","A"
12762,"2","A","A"
12765,"2","A","A"
12766,"2","A+","A+"
12768,"2","A","A"
12770,"2","A-","A-"
12771,"2","A-","A-"
12772,"2","A","A"
12773,"2","B","B"
12775,"2","C","C"
12776,"2","A","A"
12777,"2","A-","A-"
12778,"2","B","B"
12779,"2","A+","A+"
12782,"2","A","A"
12784,"2","A+","A+"
12785,"2","A-","A-"
12788,"2","A-","A-"
12789,"2","C","C"
12791,"2","A-","A-"
12792,"2","A","A"
12793,"2","A-","A-"
12794,"2","A","A"
12795,"2","B","B"
12796,"2","A+","A+"
12798,"2","A+","A+"
12799,"2","A+","A+"
12801,"2","A","A"
12803,"2","A","A"
12804,"2","B","B"
12805,"2","B","B"
12806,"2","A","A"
12807,"2","T","T"
12808,"2","F","F"
12809,"2","Err","Err"
12810,"2","A","A"
12811,"2","F","F"
12812,"2","A","A"
12813,"2","T","T"
12814,"2","A-","A-"
12815,"2","A","A"
12819,"2","A","A"
12820,"2","B","B"
12822,"2","A","A"
12823,"2","T","T"
12824,"2","F","F"
12825,"2","F","F"
12826,"2","A","A"
12828,"2","Err","Err"
12829,"2","F","F"
12830,"2","A","A"
12831,"2","F","F"
12835,"2","A-","A-"
12836,"2","A+","A+"
12837,"2","A","A"
12839,"2","A-","A-"
12842,"2","T","T"
12843,"2","A","A"
12845,"2","A","A"
12846,"2","A","A"
12849,"2","A","A"
12850,"2","A","A"
12851,"2","B","B"
12852,"2","A","A"
12854,"2","A","A"
12855,"2","A","A"
12856,"2","B","B"
12857,"2","A+","A+"
12858,"2","B","B"
12859,"2","A","A"
12860,"2","A","A"
12861,"2","A","A"
12862,"2","F","F"
12864,"2","A+","A+"
12865,"2","C","C"
12866,"2","A","A"
12868,"2","A","A"
12869,"2","F","F"
12872,"2","A","A"
12877,"2","A","A"
12878,"2","A+","A+"
12880,"2","A+","A+"
12881,"2","B","B"
12882,"2","B","B"
12884,"2","A","A"
12886,"2","C","C"
12888,"2","A","A"
12889,"2","A","A"
12890,"2","A-","A-"
12892,"2","A","A"
12894,"2","A","A"
12895,"2","A","A"
12896,"2","A+","A+"
12897,"2","A","A"
12898,"2","A","A"
12899,"2","A-","A-"
12900,"2","A","A"
12901,"2","A-","A-"
12902,"2","A+","A+"
12903,"2","A","A"
12907,"2","A","A"
12908,"2","A","A"
12909,"2","A","A"
12910,"2","A","A"
12911,"2","A","A"
12912,"2","A+","A+"
12915,"2","A","A"
12916,"2","A-","A-"
12917,"2","F","F"
12918,"2","A","A"
12919,"2","A-","A-"
12920,"2","A","A"
12921,"2","A","A"
12922,"2","A","A"
12923,"2","A","A"
12924,"2","C","C"
12925,"2","A","A"
12927,"2","A","A"
12928,"2","A","A"
12929,"2","A-","A-"
12932,"2","T","T"
12935,"2","T","T"
12936,"2","C","C"
12937,"2","A","A"
12938,"2","T","T"
12939,"2","A-","A-"
12942,"2","A","A"
12943,"2","B","B"
12945,"2","F","F"
12946,"2","A","A"
12949,"2","C","C"
12951,"2","T","T"
12953,"2","A","A"
12954,"2","A","A"
12956,"2","A-","A-"
12958,"2","A","A"
12959,"2","B","B"
12960,"2","A","A"
12961,"2","A","A"
12962,"2","A","A"
12963,"2","A","A"
12965,"2","T","T"
12966,"2","A","A"
12968,"2","B","B"
12969,"2","A+","A+"
12970,"2","A","A"
12972,"2","T","T"
12974,"2","A","A"
12977,"2","Err","Err"
12978,"2","A","A"
12980,"2","A","A"
12981,"2","C","C"
12982,"2","A","A"
12984,"2","B","B"
12985,"2","T","T"
12986,"2","B","B"
12988,"2","A","A"
12989,"2","A","A"
12990,"2","F","F"
12991,"2","A","A"
12994,"2","A","A"
12995,"2","A","A"
12998,"2","A","A"
13000,"2","A","A"
13002,"2","A","A"
13004,"2","B","B"
13006,"2","A","A"
13007,"2","A","A"
13008,"2","F","F"
13010,"2","F","F"
13011,"2","A","A"
13018,"2","C","C"
13020,"2","B","B"
13022,"2","A","A"
13023,"2","A-","A-"
13024,"2","A+","A+"
13027,"2","A+","A+"
13028,"2","A","A"
13029,"2","A-","A-"
13030,"2","A","A"
13032,"2","A+","A+"
13036,"2","A","A"
13037,"2","A+","A+"
13042,"2","A","A"
13045,"2","T","T"
13046,"2","B","B"
13047,"2","A","A"
13048,"2","A+","A+"
13049,"2","B","B"
13050,"2","T","T"
13051,"2","C","C"
13052,"2","C","C"
13058,"2","A-","A-"
13059,"2","A","A"
13060,"2","A","A"
13064,"2","F","F"
13065,"2","F","F"
13066,"2","A","A"
13067,"2","B","B"
13068,"2","F","F"
13069,"2","T","T"
13072,"2","A+","A+"
13074,"2","T","T"
13075,"2","A","A"
13077,"2","A-","A-"
13078,"2","B","B"
13079,"2","B","B"
13080,"2","A+","A+"
13082,"2","C","C"
13084,"2","A+","A+"
13085,"2","F","F"
13088,"2","B","B"
13089,"2","A","A"
13091,"2","A+","A+"
13093,"2","C","C"
13094,"2","A","A"
13095,"2","A","A"
13097,"2","A+","A+"
13098,"2","A-","A-"
13099,"2","F","F"
13100,"2","A","A"
13101,"2","A","A"
13102,"2","Err","Err"
13103,"2","A","A"
13104,"2","B","B"
13105,"2","A","A"
13106,"2","A","A"
13108,"2","C","C"
13109,"2","A","A"
13110,"2","A","A"
13111,"2","A","A"
13112,"2","A+","A+"
13114,"2","A+","A+"
13115,"2","F","F"
13118,"2","C","C"
13120,"2","A-","A-"
13122,"2","B","B"
13124,"2","C","C"
13125,"2","A","A"
13126,"2","C","C"
13128,"2","A","A"
13129,"2","C","C"
13130,"2","T","T"
13131,"2","T","T"
13132,"2","A","A"
13133,"2","A+","A+"
13134,"2","A+","A+"
13135,"2","A","A"
13136,"2","F","F"
13137,"2","A","A"
13138,"2","A-","A-"
13140,"2","A+","A+"
13141,"2","A","A"
13144,"2","A","A"
13145,"2","A+","A+"
13146,"2","F","F"
13147,"2","T","T"
13148,"2","A","A"
13149,"2","A+","A+"
13150,"2","A+","A+"
13154,"2","A","A"
13155,"2","B","B"
13156,"2","A","A"
13157,"2","A-","A-"
13158,"2","A","A"
13159,"2","A+","A+"
13160,"2","A-","A-"
13162,"2","F","F"
13163,"2","A","A"
13165,"2","A","A"
13167,"2","A+","A+"
13168,"2","B","B"
13169,"2","A+","A+"
13171,"2","F","F"
13172,"2","B","B"
13174,"2","A","A"
13175,"2","A-","A-"
13176,"2","A+","A+"
13180,"2","C","C"
13183,"2","A+","A+"
13184,"2","F","F"
13186,"2","B","B"
13188,"2","A","A"
13189,"2","B","B"
13190,"2","A","A"
13192,"2","A+","A+"
13193,"2","B","B"
13194,"2","A","A"
13199,"2","A+","A+"
13201,"2","B","B"
13202,"2","A-","A-"
13204,"2","A","A"
13205,"2","A","A"
13207,"2","A","A"
13209,"2","A","A"
13210,"2","A","A"
13211,"2","A","A"
13212,"2","A","A"
13215,"2","A-","A-"
13216,"2","A+","A+"
13217,"2","A","A"
13218,"2","A+","A+"
13219,"2","F","F"
13220,"2","A","A"
13221,"2","A","A"
13223,"2","B","B"
13225,"2","A-","A-"
13226,"2","C","C"
13228,"2","A-","A-"
13230,"2","T","T"
13232,"2","A-","A-"
13233,"2","A","A"
13234,"2","A","A"
13235,"2","A+","A+"
13238,"2","A","A"
13239,"2","F","F"
13240,"2","A-","A-"
13241,"2","A-","A-"
13242,"2","A-","A-"
13243,"2","A","A"
13244,"2","A","A"
13245,"2","A","A"
13246,"2","A","A"
13247,"2","A","A"
13249,"2","C","C"
13250,"2","T","T"
13253,"2","A-","A-"
13254,"2","A-","A-"
13255,"2","A-","A-"
13256,"2","F","F"
13257,"2","A","A"
13259,"2","A+","A+"
13263,"2","A-","A-"
13264,"2","B","B"
13265,"2","B","B"
13266,"2","C","C"
13267,"2","T","T"
13268,"2","A","A"
13269,"2","A+","A+"
13271,"2","B","B"
13272,"2","F","F"
13273,"2","C","C"
13274,"2","C","C"
13276,"2","B","B"
13277,"2","A","A"
13279,"2","A","A"
13281,"2","B","B"
13282,"2","A-","A-"
13284,"2","A","A"
13285,"2","C","C"
13289,"2","A-","A-"
13292,"2","B","B"
13297,"2","A","A"
13298,"2","B","B"
13300,"2","C","C"
13305,"2","F","F"
13306,"2","C","C"
13308,"2","T","T"
13310,"2","B","B"
13311,"2","C","C"
13312,"2","Err","Err"
13313,"2","A+","A+"
13315,"2","F","F"
13316,"2","A-","A-"
13318,"2","Err","Err"
13319,"2","A-","A-"
13320,"2","Err","Err"
13321,"2","A","A"
13322,"2","C","C"
13324,"2","A+","A+"
13325,"2","B","B"
13326,"2","F","F"
13327,"2","A+","A+"
13329,"2","F","F"
13330,"2","C","C"
13331,"2","A","A"
13333,"2","A","A"
13334,"2","F","F"
13336,"2","A","A"
13337,"2","A","A"
13338,"2","F","F"
13340,"2","A","A"
13342,"2","C","C"
13344,"2","F","F"
13345,"2","A","A"
13347,"2","A+","A+"
13349,"2","A+","A+"
13352,"2","A","A"
13353,"2","A+","A+"
13354,"2","A","A"
13355,"2","A+","A+"
13356,"2","A","A"
13357,"2","A","A"
13358,"2","F","F"
13361,"2","A","A"
13363,"2","B","B"
13365,"2","A","A"
13366,"2","F","F"
13367,"2","A+","A+"
13368,"2","A-","A-"
13369,"2","A+","A+"
13371,"2","B","B"
13373,"2","F","F"
13374,"2","B","B"
13375,"2","A+","A+"
13376,"2","A","A"
13377,"2","A","A"
13379,"2","A+","A+"
13380,"2","T","T"
13381,"2","A","A"
13382,"2","A","A"
13383,"2","A","A"
13384,"2","A-","A-"
13385,"2","A","A"
13387,"2","A","A"
13389,"2","A","A"
13392,"2","A","A"
13393,"2","A+","A+"
13394,"2","A","A"
13396,"2","A","A"
13399,"2","T","T"
13401,"2","A","A"
13403,"2","A-","A-"
13404,"2","A+","A+"
13405,"2","A","A"
13406,"2","A","A"
13408,"2","Err","Err"
13409,"2","A+","A+"
13412,"2","A","A"
13414,"2","A","C"
13415,"2","A+","A+"
13416,"2","A","A"
13417,"2","C","C"
13422,"2","B","B"
13423,"2","B","B"
13424,"2","A","A"
13426,"2","T","T"
13427,"2","A-","A-"
13430,"2","A+","A+"
13431,"2","A","A"
13432,"2","A+","A+"
13434,"2","A+","A+"
13437,"2","B","B"
13438,"2","A","A"
13442,"2","Err","Err"
13444,"2","A","A"
13445,"2","A+","A+"
13446,"2","A","A"
13447,"2","A+","A+"
13448,"2","A-","A-"
13449,"2","A","A"
13452,"2","A","A"
13453,"2","A","A"
13454,"2","B","B"
13455,"2","A","A"
13456,"2","C","C"
13457,"2","C","C"
13458,"2","A","A"
13459,"2","A+","A+"
13460,"2","F","F"
13461,"2","A","A"
13463,"2","C","C"
13464,"2","B","B"
13465,"2","A","C"
13466,"2","B","B"
13467,"2","B","B"
13468,"2","B","B"
13469,"2","A+","A+"
13472,"2","A","A"
13474,"2","A","A"
13475,"2","A","A"
13476,"2","A+","A+"
13477,"2","A","A"
13478,"2","A","A"
13480,"2","A","A"
13481,"2","T","T"
13482,"2","A","A"
13483,"2","A","A"
13484,"2","B","B"
13485,"2","A","A"
13488,"2","A+","A+"
13489,"2","A","A"
13490,"2","A","A"
13494,"2","A+","A+"
13495,"2","A","A"
13496,"2","A","A"
13498,"2","B","B"
13499,"2","F","F"
13501,"2","B","B"
13502,"2","T","T"
13503,"2","A-","A-"
13504,"2","A","A"
13506,"2","C","C"
13507,"2","A+","A+"
13508,"2","A","A"
13509,"2","A","A"
13510,"2","T","T"
13512,"2","A+","A+"
13514,"2","F","F"
13515,"2","A","A"
13518,"2","B","B"
13520,"2","A","A"
13521,"2","Err","Err"
13522,"2","A-","A-"
13523,"2","A-","A-"
13524,"2","A","A"
13525,"2","A","A"
13527,"2","C","C"
13529,"2","A","A"
13530,"2","A+","A+"
13531,"2","T","T"
13532,"2","T","T"
13534,"2","A","A"
13537,"2","F","F"
13538,"2","A","A"
13539,"2","B","B"
13540,"2","A-","A-"
13541,"2","A","A"
13542,"2","A+","A+"
13543,"2","A","A"
13545,"2","A","A"
13548,"2","A","A"
13553,"2","A","A"
13554,"2","A","A"
13555,"2","A","A"
13556,"2","F","F"
13557,"2","A","A"
13558,"2","A","A"
13559,"2","A+","A+"
13561,"2","B","B"
13562,"2","A","A"
13563,"2","A","A"
13564,"2","F","F"
13565,"2","A+","A+"
13566,"2","F","F"
13567,"2","A","A"
13568,"2","A","A"
13569,"2","F","F"
13570,"2","A+","A+"
13571,"2","A-","A-"
13573,"2","B","B"
13574,"2","C","C"
13576,"2","A","A"
13577,"2","A","A"
13579,"2","A","A"
13580,"2","A-","A-"
13581,"2","A","A"
13582,"2","A","A"
13586,"2","A","A"
13589,"2","A","A"
13590,"2","A+","A+"
13591,"2","B","B"
13592,"2","A","A"
13593,"2","A","A"
13594,"2","A-","A-"
13596,"2","A-","A-"
13597,"2","T","T"
13599,"2","A","A"
13600,"2","A+","A+"
13602,"2","A-","A-"
13603,"2","B","B"
13605,"2","C","C"
13607,"2","A","A"
13608,"2","A+","A+"
13610,"2","C","C"
13611,"2","A","A"
13612,"2","A","A"
13613,"2","A","A"
13617,"2","A","A"
13618,"2","A-","A-"
13619,"2","A","A"
13620,"2","A+","A+"
13621,"2","A","A"
13625,"2","A+","A+"
13626,"2","F","F"
13627,"2","A-","A-"
13628,"2","A-","A-"
13630,"2","F","F"
13633,"2","A","A"
13634,"2","A","A"
13636,"2","F","F"
13637,"2","A","A"
13638,"2","A","A"
13640,"2","A+","A+"
13641,"2","B","B"
13642,"2","A","A"
13643,"2","B","B"
13645,"2","C","C"
13646,"2","B","B"
13647,"2","A-","A-"
13648,"2","A","A"
13651,"2","B","B"
13652,"2","A","A"
13655,"2","A","A"
13658,"2","A","A"
13659,"2","A","A"
13667,"2","A","A"
13668,"2","B","B"
13670,"2","A","A"
13672,"2","A","A"
13673,"2","A","A"
13674,"2","A","A"
13677,"2","F","F"
13678,"2","T","T"
13679,"2","A","A"
13680,"2","Err","Err"
13681,"2","B","B"
13683,"2","A+","A+"
13684,"2","Err","Err"
13685,"2","A+","A+"
13687,"2","A","A"
13691,"2","F","F"
13692,"2","C","C"
13694,"2","C","C"
13696,"2","A","A"
13697,"2","B","B"
13698,"2","B","B"
13700,"2","B","B"
13703,"2","C","C"
13704,"2","A+","A+"
13705,"2","A","A"
13706,"2","T","T"
13707,"2","B","B"
13708,"2","A","A"
13711,"2","C","C"
13712,"2","A","A"
13713,"2","A","A"
13714,"2","A","A"
13715,"2","T","T"
13716,"2","A-","A-"
13717,"2","A","A"
13720,"2","A-","A-"
13721,"2","C","C"
13723,"2","A","A"
13726,"2","A","A"
13727,"2","A-","A-"
13728,"2","A","A"
13730,"2","A-","A-"
13731,"2","A","A"
13732,"2","Err","Err"
13733,"2","A","A"
13734,"2","A-","A-"
13735,"2","B","B"
13737,"2","A","A"
13738,"2","A","A"
13739,"2","T","T"
13741,"2","T","T"
13742,"2","A-","A-"
13743,"2","A+","A+"
13744,"2","A-","A-"
13745,"2","A","A"
13747,"2","A","A"
13749,"2","A-","A-"
13751,"2","F","F"
13753,"2","A+","A+"
13754,"2","A","A"
13755,"2","A","A"
13757,"2","A","A"
13758,"2","B","B"
13759,"2","A","A"
13760,"2","Err","Err"
13763,"2","A","A"
13764,"2","A","A"
13765,"2","A","A"
13766,"2","A","A"
13767,"2","A-","A-"
13768,"2","B","B"
13771,"2","C","C"
13772,"2","A-","A-"
13774,"2","A","A"
13775,"2","A+","A+"
13776,"2","A+","A+"
13777,"2","A","A"
13779,"2","A","A"
13781,"2","A+","A+"
13782,"2","A","A"
13783,"2","A+","A+"
13785,"2","A","A"
13787,"2","C","C"
13788,"2","A","A"
13789,"2","C","C"
13791,"2","F","F"
13792,"2","A","A"
13794,"2","A","A"
13796,"2","F","F"
13797,"2","A","A"
13798,"2","A","A"
13800,"2","C","C"
13801,"2","T","T"
13802,"2","A","A"
13804,"2","A","A"
13805,"2","C","C"
13806,"2","A","A"
13808,"2","A","A"
13811,"2","A+","A+"
13812,"2","A+","A+"
13813,"2","A","A"
13815,"2","Err","Err"
13817,"2","A","A"
13821,"2","A","A"
13823,"2","A","A"
13824,"2","A-","A-"
13827,"2","A","A"
13829,"2","B","B"
13830,"2","A","A"
13831,"2","F","F"
13833,"2","C","C"
13835,"2","A-","A-"
13837,"2","Err","Err"
13838,"2","A","A"
13839,"2","A","A"
13840,"2","B","B"
13842,"2","A","A"
13844,"2","A","A"
13845,"2","C","C"
13848,"2","A","A"
13849,"2","A","A"
13850,"2","A+","A+"
13851,"2","A","A"
13854,"2","A","A"
13856,"2","A","A"
13857,"2","A","A"
13858,"2","A","A"
13859,"2","A","A"
13860,"2","C","C"
13861,"2","B","B"
13862,"2","A","A"
13863,"2","C","C"
13865,"2","A","A"
13866,"2","A","A"
13867,"2","A","A"
13869,"2","F","F"
13870,"2","A","A"
13872,"2","A","A"
13873,"2","A-","A-"
13874,"2","B","B"
13875,"2","A-","A-"
13877,"2","A","A"
13878,"2","A-","A-"
13879,"2","A","A"
13880,"2","A","A"
13881,"2","A+","A+"
13882,"2","Err","Err"
13884,"2","A-","A-"
13885,"2","A+","A+"
13886,"2","F","F"
13887,"2","A","A"
13889,"2","A","A"
13890,"2","A","A"
13891,"2","A","A"
13895,"2","F","F"
13900,"2","F","F"
13901,"2","F","F"
13902,"2","A","A"
13903,"2","C","C"
13905,"2","B","B"
13908,"2","A-","A-"
13911,"2","A","A"
13913,"2","A+","A+"
13914,"2","A","A"
13915,"2","B","B"
13916,"2","A-","A-"
13917,"2","B","B"
13918,"2","F","F"
13919,"2","A-","A-"
13920,"2","A-","A-"
13922,"2","A-","A-"
13923,"2","F","F"
13924,"2","F","F"
13925,"2","A-","A-"
13926,"2","A-","A-"
13927,"2","A-","A-"
13928,"2","A-","A-"
13931,"2","A-","A-"
13932,"2","C","C"
13933,"2","A","A"
13934,"2","A+","A+"
13936,"2","A","A"
13937,"2","T","T"
13938,"2","B","B"
13939,"2","C","C"
13942,"2","A-","A-"
13945,"2","A-","A-"
13946,"2","A-","A-"
13947,"2","A-","A-"
13948,"2","B","B"
13951,"2","A-","A-"
13953,"2","A","A"
13954,"2","A-","A-"
13955,"2","B","B"
13956,"2","C","C"
13958,"2","C","C"
13960,"2","A+","A+"
13961,"2","A","A"
13962,"2","A","A"
13964,"2","A-","A-"
13965,"2","A+","A+"
13966,"2","F","F"
13968,"2","A","A"
13969,"2","A","A"
13970,"2","A","A"
13971,"2","A","A"
13973,"2","A-","A-"
13974,"2","A","A"
13975,"2","A-","A-"
13976,"2","A+","A+"
13977,"2","A","A"
13978,"2","A","A"
13979,"2","F","F"
13981,"2","A","A"
13983,"2","A","A"
13986,"2","A+","A+"
13988,"2","C","C"
13991,"2","A","A"
13993,"2","A+","A+"
13994,"2","A+","A+"
13995,"2","T","T"
13998,"2","A+","A+"
13999,"2","A","A"
14000,"2","B","B"
14003,"2","C","C"
14004,"2","B","B"
14008,"2","A-","A-"
14009,"2","A","A"
14010,"2","A+","A+"
14011,"2","T","T"
14013,"2","F","F"
14014,"2","A","A"
14017,"2","C","C"
14019,"2","A+","A+"
14020,"2","A","A"
14021,"2","T","T"
14022,"2","A","A"
14024,"2","A-","A-"
14025,"2","F","F"
14027,"2","B","B"
14029,"2","A","A"
14031,"2","A-","A-"
14033,"2","A","A"
14034,"2","A+","A+"
